Date,Open,High,Low,Close,Adj Close,Volume
2001-02-07,134.72000122070312,135.39999389648438,133.67999267578125,134.69000244140625,87.30484771728516,5748700
2001-02-08,134.8000030517578,135.39999389648438,133.10000610351562,133.1199951171875,86.28713989257812,5943300
2001-02-09,133.35000610351562,133.35000610351562,131.25999450683594,131.83999633789062,85.45750427246094,9913000
2001-02-12,131.6999969482422,133.5,131.6999969482422,133.35000610351562,86.43629455566406,5804400
2001-02-13,133.6999969482422,134.1699981689453,132.0,132.25999450683594,85.72972106933594,6587600
2001-02-14,132.64999389648438,132.64999389648438,130.66000366210938,132.05999755859375,85.6000747680664,8400100
2001-02-15,132.83999633789062,133.52000427246094,131.99000549316406,133.33999633789062,86.42976379394531,5929800
2001-02-16,131.0,131.2899932861328,129.3000030517578,130.39999389648438,84.52410125732422,6434900
2001-02-20,131.0399932861328,131.13999938964844,128.10000610351562,128.38999938964844,83.22126007080078,5760000
2001-02-21,127.9000015258789,128.83999633789062,125.5,125.62000274658203,81.42572784423828,10910800
2001-02-22,126.3499984741211,126.54000091552734,123.0199966430664,125.80999755859375,81.54887390136719,21281600
2001-02-23,125.08000183105469,125.54000091552734,121.80000305175781,124.95999908447266,80.99791717529297,20173000
2001-02-26,125.80000305175781,127.62000274658203,124.5,127.62000274658203,82.72218322753906,11503700
2001-02-27,126.80000305175781,127.83999633789062,125.51000213623047,126.44000244140625,81.957275390625,11415000
2001-02-28,126.75,126.83999633789062,123.2699966430664,123.94999694824219,80.34324645996094,14825800
2001-03-01,124.05000305175781,124.5999984741211,121.75,124.5999984741211,80.76457214355469,14672000
2001-03-02,122.5,125.6500015258789,122.30000305175781,123.61000061035156,80.12288665771484,12564300
2001-03-05,124.1500015258789,124.77999877929688,123.80999755859375,124.73999786376953,80.85535430908203,5293200
2001-03-06,126.3499984741211,127.75,125.48999786376953,126.08000183105469,81.72390747070312,6917000
2001-03-07,126.9000015258789,127.04000091552734,125.76000213623047,126.9800033569336,82.30730438232422,6371700
2001-03-08,126.5999984741211,127.23999786376953,126.13999938964844,127.12000274658203,82.39805603027344,6055000
2001-03-09,126.0999984741211,126.0999984741211,123.11000061035156,123.36000061035156,79.9608383178711,10020300
2001-03-12,122.33999633789062,122.5,117.75,118.08000183105469,76.53837585449219,13972900
2001-03-13,119.4000015258789,120.44000244140625,117.52999877929688,120.0199966430664,77.79588317871094,12888000
2001-03-14,117.05000305175781,119.29000091552734,115.75,117.6500015258789,76.25965118408203,19883400
2001-03-15,118.44999694824219,118.86000061035156,117.36000061035156,117.68000030517578,76.27912139892578,10370300
2001-03-16,117.12999725341797,117.4000015258789,114.80999755859375,115.01000213623047,74.74916076660156,58514600
2001-03-19,115.76000213623047,117.69000244140625,114.81999969482422,117.3499984741211,76.27002716064453,10067800
2001-03-20,117.9000015258789,118.45999908447266,114.11000061035156,114.19999694824219,74.22270202636719,15083900
2001-03-21,114.18000030517578,115.26000213623047,111.9000015258789,112.26000213623047,72.96184539794922,19004600
2001-03-22,112.0199966430664,112.5999984741211,108.04000091552734,111.12000274658203,72.22089385986328,28624800
2001-03-23,113.25,114.66000366210938,111.5,114.4800033569336,74.40469360351562,12861700
2001-03-26,115.69999694824219,116.2699966430664,114.7699966430664,115.94000244140625,75.35359954833984,9943800
2001-03-27,115.62000274658203,118.6500015258789,115.27999877929688,118.30999755859375,76.89395904541016,12880700
2001-03-28,116.9000015258789,116.94999694824219,114.9000015258789,115.04000091552734,74.7686767578125,10953300
2001-03-29,114.69999694824219,116.5,112.13999938964844,115.4800033569336,75.05460357666016,12060300
2001-03-30,115.55000305175781,116.69000244140625,114.5,116.69000244140625,75.84105682373047,9183600
2001-04-02,116.30000305175781,117.37999725341797,113.80000305175781,114.19999694824219,74.22270202636719,10561000
2001-04-03,113.9800033569336,114.1500015258789,110.05999755859375,110.38999938964844,71.7464370727539,12836000
2001-04-04,110.56999969482422,112.0999984741211,109.30000305175781,110.8499984741211,72.04544067382812,14884300
2001-04-05,113.30000305175781,115.48999786376953,112.5,115.05000305175781,74.7751693725586,21522800
2001-04-06,113.98999786376953,114.4000015258789,112.05999755859375,113.30000305175781,73.63778686523438,14937800
2001-04-09,114.0,114.98999786376953,112.77999877929688,114.55999755859375,74.4566879272461,9034300
2001-04-10,115.44999694824219,117.75,115.16999816894531,116.6500015258789,75.8150634765625,17873600
2001-04-11,118.77999877929688,118.98999786376953,116.13999938964844,116.7300033569336,75.86707305908203,12722300
2001-04-12,116.30000305175781,118.94000244140625,115.95999908447266,118.8499984741211,77.24491119384766,9233200
2001-04-16,118.29000091552734,118.88999938964844,116.91000366210938,117.5999984741211,76.43245697021484,7350000
2001-04-17,117.30999755859375,119.66000366210938,117.0199966430664,119.26000213623047,77.51138305664062,10924700
2001-04-18,121.05999755859375,126.0,120.69000244140625,124.0,80.59213256835938,32481600
2001-04-19,124.25,125.83999633789062,123.58000183105469,125.6500015258789,81.66447448730469,13809900
2001-04-20,124.9000015258789,125.4000015258789,123.66000366210938,124.5,80.91706085205078,7626700
2001-04-23,123.6500015258789,123.88999938964844,121.91000366210938,122.23999786376953,79.44821166992188,8451800
2001-04-24,122.5199966430664,123.6500015258789,121.0999984741211,121.58000183105469,79.01924133300781,10044700
2001-04-25,121.41999816894531,123.66999816894531,120.94999694824219,123.16999816894531,80.05265808105469,8249000
2001-04-26,123.7300033569336,125.22000122070312,123.5,123.72000122070312,80.41011047363281,10590400
2001-04-27,124.91999816894531,125.83999633789062,124.19999694824219,125.77999877929688,81.74896240234375,7938700
2001-04-30,126.44999694824219,127.2699966430664,124.66999816894531,126.66000366210938,82.32093811035156,10766900
2001-05-01,125.06999969482422,127.1500015258789,124.5999984741211,127.05000305175781,82.57438659667969,10578000
2001-05-02,127.41000366210938,127.69000244140625,126.0,126.81999969482422,82.42491149902344,9572900
2001-05-03,126.12999725341797,126.1500015258789,124.22000122070312,125.20999908447266,81.37849426269531,9926200
2001-05-04,123.6500015258789,127.3499984741211,123.44000244140625,127.33999633789062,82.76289367675781,12145300
2001-05-07,126.86000061035156,127.37999725341797,126.2300033569336,126.23999786376953,82.04794311523438,7185200
2001-05-08,126.86000061035156,127.0999984741211,125.55999755859375,126.18000030517578,82.00897216796875,6952600
2001-05-09,125.25,126.55000305175781,125.05999755859375,125.6500015258789,81.66447448730469,9507400
2001-05-10,127.26000213623047,127.5,125.7699966430664,126.0199966430664,81.90495300292969,6872400
2001-05-11,126.0,126.48999786376953,124.4000015258789,125.1500015258789,81.33948516845703,7734400
2001-05-14,124.9000015258789,125.44000244140625,124.45999908447266,125.4000015258789,81.50200653076172,7914000
2001-05-15,125.55000305175781,126.5,124.8499984741211,125.9800033569336,81.87895965576172,9782200
2001-05-16,124.83999633789062,129.1999969482422,124.62000274658203,128.9499969482422,83.80928802490234,14909000
2001-05-17,129.0,130.0800018310547,128.55999755859375,129.14999389648438,83.93924713134766,11824600
2001-05-18,129.08999633789062,129.74000549316406,128.10000610351562,129.74000549316406,84.3227310180664,6683100
2001-05-21,129.83999633789062,131.83999633789062,129.14999389648438,131.64999389648438,85.5641098022461,11531500
2001-05-22,131.8300018310547,132.08999633789062,131.07000732421875,131.47999572753906,85.45361328125,8342700
2001-05-23,131.0500030517578,131.0500030517578,129.25,129.25,84.00423431396484,12330800
2001-05-24,129.47000122070312,130.0,128.5500030517578,129.6300048828125,84.25122833251953,7902800
2001-05-25,129.64999389648438,129.6999969482422,127.9000015258789,128.10000610351562,83.25687408447266,7425000
2001-05-29,128.22000122070312,128.35000610351562,126.9000015258789,127.08000183105469,82.59387969970703,9003900
2001-05-30,126.58999633789062,127.08999633789062,125.0,125.30000305175781,81.43700408935547,10041800
2001-05-31,125.43000030517578,126.76000213623047,125.26000213623047,125.94999694824219,81.85948181152344,9874200
2001-06-01,126.19999694824219,127.0999984741211,125.12000274658203,126.7300033569336,82.36642456054688,8848300
2001-06-04,126.80000305175781,127.43000030517578,126.08000183105469,127.33999633789062,82.76289367675781,5623500
2001-06-05,127.48999786376953,129.22999572753906,127.2699966430664,128.8000030517578,83.7117691040039,9115400
2001-06-06,128.8300018310547,128.8300018310547,127.36000061035156,127.7300033569336,83.016357421875,12064900
2001-06-07,127.05000305175781,128.35000610351562,127.0,128.19000244140625,83.31531524658203,7355300
2001-06-08,127.69999694824219,127.87000274658203,126.13999938964844,127.0,82.54185485839844,8170600
2001-06-11,126.70999908447266,126.98999786376953,125.41000366210938,126.0999984741211,81.9569320678711,7012200
2001-06-12,124.86000061035156,126.73999786376953,124.04000091552734,125.87999725341797,81.8139877319336,9364400
2001-06-13,126.16999816894531,126.58000183105469,124.6500015258789,124.80000305175781,81.11202239990234,7629400
2001-06-14,124.18000030517578,124.30000305175781,121.75,122.0,79.29222869873047,12603000
2001-06-15,120.91000366210938,122.4000015258789,120.4000015258789,121.8499984741211,79.41997528076172,16821100
2001-06-18,121.6500015258789,122.44000244140625,120.91000366210938,121.26000213623047,79.03538513183594,11368300
2001-06-19,122.37999725341797,122.88999938964844,120.88999938964844,121.79000091552734,79.38085174560547,7732300
2001-06-20,121.19000244140625,122.86000061035156,121.0999984741211,122.43000030517578,79.79798126220703,8787200
2001-06-21,122.22000122070312,124.30999755859375,122.1500015258789,123.81999969482422,80.70399475097656,12259100
2001-06-22,123.48999786376953,123.58999633789062,122.16000366210938,122.8499984741211,80.0717544555664,12212000
2001-06-25,123.27999877929688,123.44000244140625,121.5,121.72000122070312,79.33523559570312,8406800
2001-06-26,120.9000015258789,122.38999938964844,120.56999969482422,121.55000305175781,79.22443389892578,8005800
2001-06-27,121.5999984741211,122.23999786376953,120.91000366210938,121.4800033569336,79.17882537841797,10105100
2001-06-28,122.0,123.94000244140625,121.93000030517578,122.1500015258789,79.61552429199219,10269300
2001-06-29,122.80000305175781,124.01000213623047,122.26000213623047,122.5999984741211,79.90882873535156,9824200
2001-07-02,122.80000305175781,124.31999969482422,122.62000274658203,124.12999725341797,80.90599822998047,8522200
2001-07-03,123.9800033569336,124.0999984741211,123.05000305175781,124.0999984741211,80.886474609375,3303100
2001-07-05,123.06999969482422,123.6500015258789,121.66000366210938,121.68000030517578,79.30918884277344,5517900
2001-07-06,121.30999755859375,121.48999786376953,119.05000305175781,119.05000305175781,77.594970703125,11665900
2001-07-09,119.48999786376953,120.54000091552734,119.19999694824219,119.69999694824219,78.01861572265625,8339300
2001-07-10,120.29000091552734,120.63999938964844,118.20999908447266,118.26000213623047,77.0800552368164,8630700
2001-07-11,118.0999984741211,118.88999938964844,117.08999633789062,118.37999725341797,77.15827941894531,15328600
2001-07-12,119.5,121.47000122070312,119.30999755859375,121.19000244140625,78.98979187011719,12002800
2001-07-13,120.83999633789062,122.31999969482422,120.62000274658203,122.23999786376953,79.6741714477539,10433800
2001-07-16,121.7699966430664,122.27999877929688,120.29000091552734,120.70999908447266,78.67693328857422,6915300
2001-07-17,120.19999694824219,121.94999694824219,119.83000183105469,121.83999633789062,79.4134292602539,7469800
2001-07-18,120.55999755859375,121.63999938964844,120.05999755859375,121.01000213623047,78.87245178222656,7709300
2001-07-19,122.18000030517578,122.9800033569336,120.76000213623047,122.06999969482422,79.56336975097656,10082900
2001-07-20,121.1500015258789,121.94000244140625,120.91999816894531,121.33999633789062,79.08757019042969,6705800
2001-07-23,121.80000305175781,121.87999725341797,118.94999694824219,118.94999694824219,77.52981567382812,8065200
2001-07-24,119.0,119.19999694824219,116.75,117.80000305175781,76.7802505493164,12269000
2001-07-25,117.91999816894531,119.4800033569336,117.45999908447266,119.0999984741211,77.6275405883789,12088500
2001-07-26,119.05999755859375,120.8499984741211,118.55999755859375,120.3499984741211,78.4422836303711,12898200
2001-07-27,120.83000183105469,121.3499984741211,119.91000366210938,120.80999755859375,78.74212646484375,8478800
2001-07-30,121.19000244140625,121.3499984741211,120.30000305175781,120.8499984741211,78.7681884765625,8547700
2001-07-31,121.0,122.68000030517578,120.80000305175781,121.3499984741211,79.09404754638672,11918100
2001-08-01,121.97000122070312,122.69999694824219,121.55000305175781,122.11000061035156,79.58944702148438,11940800
2001-08-02,123.2300033569336,123.25,121.88999938964844,122.61000061035156,79.91534423828125,11070100
2001-08-03,122.36000061035156,122.36000061035156,120.9000015258789,121.94000244140625,79.47864532470703,10816300
2001-08-06,121.3499984741211,121.51000213623047,120.0999984741211,120.30000305175781,78.4096908569336,8550100
2001-08-07,120.2699966430664,121.19999694824219,119.91000366210938,120.7699966430664,78.7160415649414,8865100
2001-08-08,120.12000274658203,121.16000366210938,118.43000030517578,118.52999877929688,77.25605773925781,15183800
2001-08-09,118.69999694824219,118.97000122070312,117.86000061035156,118.87999725341797,77.48416900634766,14118500
2001-08-10,118.80000305175781,119.83999633789062,117.33999633789062,119.29000091552734,77.75141143798828,11173300
2001-08-13,119.5999984741211,119.8499984741211,118.80999755859375,119.31999969482422,77.77096557617188,7431600
2001-08-14,120.13999938964844,120.3499984741211,118.80000305175781,119.2699966430664,77.73836517333984,13178100
2001-08-15,119.2300033569336,119.61000061035156,118.08000183105469,118.23999786376953,77.06700897216797,8520600
2001-08-16,117.80000305175781,118.75,117.0,118.6500015258789,77.33427429199219,10734700
2001-08-17,117.6500015258789,117.87000274658203,116.01000213623047,116.75,76.09587860107422,11604600
2001-08-20,116.80000305175781,117.9000015258789,116.55000305175781,117.83000183105469,76.7998275756836,10417400
2001-08-21,117.80000305175781,118.54000091552734,115.80000305175781,115.81999969482422,75.48969268798828,14480800
2001-08-22,116.75,117.43000030517578,115.77999877929688,117.0199966430664,76.27184295654297,11752300
2001-08-23,116.95999908447266,117.5199966430664,116.48999786376953,116.5999984741211,75.99809265136719,8744100
2001-08-24,117.20999908447266,119.12999725341797,116.73999786376953,119.0199966430664,77.57543182373047,11687700
2001-08-27,118.97000122070312,119.19999694824219,118.26000213623047,118.30999755859375,77.1126708984375,7425100
2001-08-28,118.27999877929688,118.48999786376953,116.58000183105469,116.58000183105469,75.98506164550781,12046600
2001-08-29,117.12999725341797,117.18000030517578,115.16999816894531,115.54000091552734,75.30719757080078,16180000
2001-08-30,114.8499984741211,115.73999786376953,112.04000091552734,113.31999969482422,73.86026763916016,17692600
2001-08-31,113.4000015258789,114.7699966430664,113.12999725341797,114.1500015258789,74.40123748779297,15985400
2001-09-04,113.8499984741211,116.16999816894531,113.37000274658203,113.41999816894531,73.92540740966797,24473400
2001-09-05,113.69999694824219,114.19000244140625,111.94999694824219,113.69999694824219,74.10792541503906,21477100
2001-09-06,112.6500015258789,113.30000305175781,110.7699966430664,110.7699966430664,72.19820404052734,21653000
2001-09-07,110.0199966430664,111.25,108.62999725341797,108.72000122070312,70.86207580566406,33133900
2001-09-10,107.69999694824219,110.3499984741211,107.69999694824219,110.05000305175781,71.72888946533203,23408700
2001-09-17,101.0,106.4000015258789,100.0,104.30000305175781,67.98118591308594,32388700
2001-09-18,104.33000183105469,105.30000305175781,103.36000061035156,104.05000305175781,67.81819915771484,22029200
2001-09-19,104.0999984741211,104.5,98.55999755859375,101.94999694824219,66.4494400024414,42771800
2001-09-20,100.4000015258789,101.80999755859375,98.55999755859375,98.70999908447266,64.33766174316406,36210900
2001-09-21,94.27999877929688,98.98999786376953,93.80000305175781,97.27999877929688,63.64353942871094,49782100
2001-09-24,99.72000122070312,101.16000366210938,99.05999755859375,100.69999694824219,65.88101196289062,25549600
2001-09-25,100.75,102.0,99.9000015258789,101.75,66.56790924072266,25466200
2001-09-26,102.3499984741211,102.4000015258789,100.43000030517578,101.38999938964844,66.3323974609375,18587500
2001-09-27,101.25,102.29000091552734,100.0,102.2699966430664,66.90812683105469,20536800
2001-09-28,102.9800033569336,109.62000274658203,102.5,104.44000244140625,68.32783508300781,21687200
2001-10-01,103.9000015258789,104.31999969482422,102.83000183105469,104.2699966430664,68.21662139892578,20457400
2001-10-02,104.0,105.58000183105469,103.6500015258789,105.58000183105469,69.07361602783203,19833100
2001-10-03,104.5999984741211,107.87999725341797,104.3499984741211,107.3499984741211,70.23162078857422,32045800
2001-10-04,108.29000091552734,108.97000122070312,106.75,107.44000244140625,70.29053497314453,32674100
2001-10-05,107.25,107.62000274658203,105.5199966430664,107.2300033569336,70.15310668945312,29796100
2001-10-08,106.2699966430664,107.30000305175781,105.87000274658203,106.52999877929688,69.6951675415039,12970300
2001-10-09,106.61000061035156,106.75,105.5999984741211,105.95999908447266,69.32225799560547,15976300
2001-10-10,105.80000305175781,108.55000305175781,105.5199966430664,108.31999969482422,70.86624908447266,19987400
2001-10-11,108.94999694824219,110.30000305175781,108.94999694824219,110.0,71.96533966064453,23006300
2001-10-12,109.1500015258789,109.88999938964844,107.30000305175781,109.5,71.63823699951172,31360500
2001-10-15,108.62999725341797,109.44999694824219,108.05999755859375,109.30000305175781,71.50738525390625,16873000
2001-10-16,109.80000305175781,110.61000061035156,108.94999694824219,109.98999786376953,71.95877838134766,15877100
2001-10-17,111.06999969482422,111.1500015258789,107.6500015258789,107.6500015258789,70.42790985107422,28542300
2001-10-18,107.81999969482422,108.16000366210938,106.75,107.41999816894531,70.27743530273438,16510000
2001-10-19,107.0,107.91000366210938,106.01000213623047,107.3499984741211,70.23162078857422,21912500
2001-10-22,107.30000305175781,109.56999969482422,107.20999908447266,109.47000122070312,71.61859130859375,17540600
2001-10-23,109.95999908447266,110.27999877929688,108.37999725341797,108.91000366210938,71.25225067138672,22062500
2001-10-24,108.9800033569336,109.44999694824219,108.22000122070312,108.62000274658203,71.06253814697266,16065200
2001-10-25,107.44999694824219,110.5999984741211,106.73999786376953,110.56999969482422,72.33826446533203,27467900
2001-10-26,109.94999694824219,111.79000091552734,109.66999816894531,110.31999969482422,72.17472076416016,18623300
2001-10-29,110.16000366210938,110.55000305175781,107.44999694824219,107.44999694824219,70.29706573486328,18727500
2001-10-30,107.3499984741211,107.69999694824219,105.55999755859375,106.16000366210938,69.4531021118164,26178600
2001-10-31,106.9000015258789,107.86000061035156,105.80000305175781,105.80000305175781,69.21754455566406,28124200
2001-11-01,106.5999984741211,109.01000213623047,105.69999694824219,108.51000213623047,70.99055480957031,29806800
2001-11-02,108.44000244140625,109.37999725341797,107.87000274658203,109.25,71.47466278076172,17575900
2001-11-05,110.12000274658203,111.08999633789062,109.94999694824219,110.68000030517578,72.41024017333984,15929500
2001-11-06,110.3499984741211,112.4800033569336,109.8499984741211,112.4000015258789,73.53551483154297,23245800
2001-11-07,111.7699966430664,113.12000274658203,111.63999938964844,112.25,73.4373550415039,19716000
2001-11-08,112.87000274658203,114.08000183105469,111.9000015258789,112.5999984741211,73.6663589477539,22563500
2001-11-09,112.25,112.95999908447266,111.44000244140625,112.72000122070312,73.74485778808594,15895800
2001-11-12,111.0,112.6500015258789,110.0,112.02999877929688,73.2934341430664,26068800
2001-11-13,113.44000244140625,114.55000305175781,113.18000030517578,114.55000305175781,74.94208526611328,15296200
2001-11-14,115.16999816894531,115.4000015258789,113.70999908447266,114.66000366210938,75.0140609741211,17571300
2001-11-15,114.37000274658203,115.18000030517578,113.93000030517578,114.87000274658203,75.15142822265625,19470200
2001-11-16,115.08000183105469,115.0999984741211,113.4000015258789,114.36000061035156,74.81777954101562,18134900
2001-11-19,114.91999816894531,115.8499984741211,114.44999694824219,115.7699966430664,75.74026489257812,13625400
2001-11-20,115.37000274658203,115.80000305175781,114.63999938964844,114.80000305175781,75.10562896728516,16209700
2001-11-21,114.5,114.66999816894531,113.51000213623047,114.04000091552734,74.60844421386719,11470200
2001-11-23,114.04000091552734,115.75,114.0,115.68000030517578,75.68140411376953,6717100
2001-11-26,115.75,116.33999633789062,115.06999969482422,115.93000030517578,75.84495544433594,13726000
2001-11-27,115.62000274658203,116.9000015258789,114.08999633789062,115.43000030517578,75.51778411865234,19261400
2001-11-28,114.73999786376953,115.16999816894531,113.25,113.33999633789062,74.1504898071289,20195500
2001-11-29,113.66000366210938,114.91999816894531,113.0,114.87000274658203,75.15142822265625,16354700
2001-11-30,114.4000015258789,114.91000366210938,114.0199966430664,114.05000305175781,74.61497497558594,13680300
2001-12-03,113.6500015258789,114.08000183105469,113.01000213623047,113.37000274658203,74.17008209228516,15220400
2001-12-04,113.91999816894531,115.30000305175781,113.3499984741211,115.29000091552734,75.4262466430664,17239900
2001-12-05,115.61000061035156,118.0,115.55999755859375,117.4000015258789,76.80665588378906,25204000
2001-12-06,117.33999633789062,117.94000244140625,116.93000030517578,117.33999633789062,76.76738739013672,17972900
2001-12-07,116.9000015258789,117.08999633789062,115.69999694824219,116.55999755859375,76.25707244873047,18857800
2001-12-10,115.8499984741211,116.38999938964844,114.3499984741211,114.37999725341797,74.83087921142578,13862700
2001-12-11,114.9000015258789,115.72000122070312,113.9000015258789,114.1500015258789,74.68040466308594,20833300
2001-12-12,114.55000305175781,114.77999877929688,113.11000061035156,114.27999877929688,74.76545715332031,16171500
2001-12-13,113.44999694824219,113.69999694824219,112.04000091552734,112.05999755859375,73.31304931640625,19026700
2001-12-14,112.33000183105469,113.48999786376953,112.0,113.12999725341797,74.01307678222656,16721900
2001-12-17,112.98999786376953,114.36000061035156,112.9000015258789,114.30000305175781,74.77851867675781,13925900
2001-12-18,114.62999725341797,115.1500015258789,114.33999633789062,114.9800033569336,75.22340393066406,13663700
2001-12-19,114.08999633789062,115.91999816894531,114.0,115.79000091552734,75.7533187866211,20143400
2001-12-20,115.5,115.80000305175781,114.55000305175781,114.6500015258789,75.00751495361328,14867900
2001-12-21,115.02999877929688,115.06999969482422,114.19999694824219,114.94999694824219,75.46245574951172,14037700
2001-12-24,114.83000183105469,115.04000091552734,114.61000061035156,114.7300033569336,75.31803131103516,5728800
2001-12-26,114.6500015258789,116.20999908447266,114.6500015258789,115.36000061035156,75.73158264160156,10304800
2001-12-27,115.30000305175781,116.08000183105469,115.25,116.05999755859375,76.1911392211914,9407300
2001-12-28,116.29000091552734,116.75,115.91999816894531,116.0,76.15176391601562,10593800
2001-12-31,116.1500015258789,116.38999938964844,114.2300033569336,114.30000305175781,75.03571319580078,14619500
2002-01-02,115.11000061035156,115.75,113.80999755859375,115.52999877929688,75.84320831298828,18651900
2002-01-03,115.6500015258789,116.94999694824219,115.54000091552734,116.83999633789062,76.70323181152344,15743000
2002-01-04,117.16999816894531,117.9800033569336,116.55000305175781,117.62000274658203,77.21528625488281,20140700
2002-01-07,117.69999694824219,117.98999786376953,116.55999755859375,116.79000091552734,76.67039489746094,13106500
2002-01-08,116.79000091552734,117.05999755859375,115.97000122070312,116.5199966430664,76.4931411743164,12683700
2002-01-09,116.68000030517578,117.77999877929688,115.33999633789062,115.56999969482422,75.86949157714844,16610300
2002-01-10,115.69000244140625,116.3499984741211,115.30000305175781,116.08000183105469,76.20428466796875,12823400
2002-01-11,116.20999908447266,116.27999877929688,114.69999694824219,114.94000244140625,75.45586395263672,13708400
2002-01-14,114.6500015258789,114.83999633789062,113.95999908447266,114.22000122070312,74.98323059082031,12301100
2002-01-15,114.55000305175781,115.38999938964844,113.9000015258789,115.1500015258789,75.59376525878906,20219900
2002-01-16,114.30000305175781,114.4000015258789,112.69000244140625,112.81999969482422,74.06415557861328,17067000
2002-01-17,113.76000213623047,114.23999786376953,113.4000015258789,113.66999816894531,74.62217712402344,17283400
2002-01-18,113.0,113.8499984741211,112.66999816894531,113.1500015258789,74.28080749511719,17028000
2002-01-22,113.75,113.93000030517578,112.0199966430664,112.37000274658203,73.76873016357422,11689300
2002-01-23,112.62999725341797,113.55000305175781,112.0199966430664,113.2300033569336,74.33329772949219,12438900
2002-01-24,113.63999938964844,114.25,113.31999969482422,113.58000183105469,74.5630874633789,12142800
2002-01-25,113.12000274658203,114.18000030517578,113.04000091552734,113.55000305175781,74.54339599609375,12810700
2002-01-28,113.9000015258789,114.19000244140625,112.91999816894531,113.86000061035156,74.74687957763672,10589200
2002-01-29,113.8499984741211,114.12999725341797,110.05000305175781,110.27999877929688,72.39669036865234,27720800
2002-01-30,110.38999938964844,113.38999938964844,108.4000015258789,111.87000274658203,73.44049072265625,34711800
2002-01-31,112.1500015258789,113.30000305175781,111.62000274658203,113.18000030517578,74.30048370361328,19909200
2002-02-01,113.08999633789062,113.30000305175781,112.16999816894531,112.6500015258789,73.9525375366211,15838500
2002-02-04,112.2300033569336,112.2300033569336,109.44000244140625,109.8499984741211,72.11438751220703,24243400
2002-02-05,109.4000015258789,110.48999786376953,108.52999877929688,109.16999816894531,71.6679916381836,33614000
2002-02-06,109.6500015258789,109.73999786376953,108.05999755859375,108.69999694824219,71.35945892333984,29486000
2002-02-07,108.72000122070312,109.86000061035156,108.0,108.0199966430664,70.91305541992188,23445400
2002-02-08,108.62999725341797,110.75,108.30000305175781,110.08999633789062,72.27192687988281,19277800
2002-02-11,110.05000305175781,111.63999938964844,109.81999969482422,111.44000244140625,73.15821075439453,18792400
2002-02-12,110.95999908447266,111.70999908447266,110.02999877929688,111.08999633789062,72.928466796875,13942500
2002-02-13,111.4800033569336,112.54000091552734,111.3499984741211,112.2699966430664,73.70306396484375,16781100
2002-02-14,112.51000213623047,112.97000122070312,111.58999633789062,112.05999755859375,73.56520080566406,20453800
2002-02-15,112.1500015258789,112.23999786376953,110.70999908447266,110.88999938964844,72.79713439941406,18366800
2002-02-19,110.1500015258789,110.29000091552734,108.61000061035156,108.76000213623047,71.39883422851562,15988100
2002-02-20,109.05000305175781,110.58999633789062,107.81999969482422,110.58999633789062,72.6001968383789,29242800
2002-02-21,109.93000030517578,110.62999725341797,108.26000213623047,108.30000305175781,71.09683227539062,26288600
2002-02-22,108.3499984741211,109.94000244140625,107.87000274658203,109.63999938964844,71.97655487060547,26572900
2002-02-25,109.73999786376953,111.80999755859375,109.69999694824219,111.44999694824219,73.16478729248047,17458700
2002-02-26,111.5999984741211,112.04000091552734,110.56999969482422,111.22000122070312,73.01377868652344,22346500
2002-02-27,111.95999908447266,112.86000061035156,110.6500015258789,111.6500015258789,73.29608154296875,28597900
2002-02-28,111.83000183105469,112.75,111.02999877929688,111.1500015258789,72.96784210205078,23755400
2002-03-01,111.72000122070312,113.8499984741211,111.51000213623047,113.73999786376953,74.66812133789062,26273600
2002-03-04,113.9000015258789,115.98999786376953,113.6500015258789,115.75,75.98766326904297,27184600
2002-03-05,115.33000183105469,116.4000015258789,114.97000122070312,115.37999725341797,75.74474334716797,22718900
2002-03-06,115.0999984741211,117.1500015258789,115.06999969482422,116.75,76.64411163330078,20143200
2002-03-07,117.36000061035156,117.5,115.56999969482422,116.5,76.48002624511719,19330800
2002-03-08,117.37999725341797,117.9000015258789,116.4800033569336,116.98999786376953,76.80164337158203,19930100
2002-03-11,116.88999938964844,117.9000015258789,116.43000030517578,117.23999786376953,76.96578216552734,15621800
2002-03-12,116.0999984741211,117.25,115.94000244140625,117.16999816894531,76.91983032226562,17153600
2002-03-13,116.62999725341797,116.75,115.63999938964844,116.04000091552734,76.1780014038086,17175300
2002-03-14,116.04000091552734,116.43000030517578,115.62999725341797,115.87999725341797,76.07298278808594,11168100
2002-03-15,115.97000122070312,116.94999694824219,115.9000015258789,116.6500015258789,76.7978286743164,21220100
2002-03-18,117.0999984741211,117.55999755859375,116.0999984741211,116.66999816894531,76.81097412109375,17548900
2002-03-19,117.30000305175781,117.73999786376953,116.81999969482422,117.44999694824219,77.32453918457031,17912000
2002-03-20,116.5,116.58000183105469,115.19000244140625,115.23999786376953,75.86954498291016,17114500
2002-03-21,115.30000305175781,115.9000015258789,114.12000274658203,115.29000091552734,75.90247344970703,25846800
2002-03-22,115.5,115.94000244140625,114.69999694824219,115.04000091552734,75.73787689208984,15235400
2002-03-25,115.08999633789062,115.36000061035156,113.30000305175781,113.61000061035156,74.79639434814453,17499600
2002-03-26,113.5199966430664,115.0199966430664,113.47000122070312,114.2699966430664,75.23094940185547,19947600
2002-03-27,114.02999877929688,115.01000213623047,113.76000213623047,114.56999969482422,75.42842102050781,19020300
